Segment_2274|SIL/ /P/A_A/R/A/D_D/A/T_H/T_H/I/N/ /O/V/V/O/R/U/ /P/A_A/X/A/T_H/T_H/I/L/U_I/R/U/N_D/D_H/U/M/ /T_H/E_E/N/I_I/K/K/A/ɭ/ /P/O_O/L/ /P/A/K/T_H/A_E_H/R/K/A/ɭ/ /SIL|SIL/ /P/A_A/R/A/D_D/A/T_H/T_H/I/N/ /O/V/V/O/R/U/ /P/A_A/X/A/T_H/T_H/I/L/U_I/R/U/N_D/D_H/U/M/ /T_H/E_E/N/I_I/K/K/A/ɭ/ /P/O_O/L/ /P/A/K/T_H/A_E_H/R/K/A/ɭ/ /SIL
Segment_2275|SIL/ /M/U/K/T_H/I/Y/A/R_D/A_I/N_D/D_H/A/ /M/A/X/A_A/N/A_A/X/I/Y/A/ /L/A_A/H/U_I/R/I/ /M/A/X/A_A/S/A_E_H/Y/A_E_H/R/I/R_D/A/M/ /T_H/E/Y/V/I_I/X/A/ /A/M/I/R/T_H/A/T_H/T_H/A_I/ /N/A_A/R_D/A/ /A_A/R/A/M/B/I/T_H/T_H/A_A/R/K/A/ɭ/ /SIL|SIL/ /M/U/K/T_H/I/Y/A/R_D/A_I/N_D/D_H/A/ /M/A/X/A_A/N/A_A/X/I/Y/A/ /L/A_A/H/U_I/R/I/ /M/A/X/A_A/S/A_E_H/Y/A_E_H/R/I/R_D/A/M/ /T_H/E/Y/V/I_I/X/A/ /A/M/I/R/T_H/A/T_H/T_H/A_I/ /N/A_A/R_D/A/ /A_A/R/A/M/B/I/T_H/T_H/A_A/R/K/A/ɭ/ /SIL
Segment_2276|SIL/ /L/A_A/H/U_I/R/I/ /M/A/X/A_A/S/A_E_H/Y/A_E_H/R/A/I/ /P/A_E_H/R/A/V/A/S/A/ /P/A_A/F/U_I/ /E/N/A/P/ /P/U_I/R/I/Y/A/M/A_A/X/A/ /A/Z_H/A/I/K/K/U_I/M/ /A/V/A_E_H/R/U/R_D/A/I/Y/A/ /A_E_H/L/U/V/A_E_H/L/A/X/A/T_H/T_H/I/N/ /A_A/N_G/K/I/L/A/ /M/E_E/L/A/D_D/I/X/A_A/R/I/ /SIL|SIL/ /L/A_A/H/U_I/R/I/ /M/A/X/A_A/S/A_E_H/Y/A_E_H/R/A/I/ /P/A_E_H/R/A/V/A/S/A/ /P/A_A/F/U_I/ /E/N/A/P/ /P/U_I/R/I/Y/A/M/A_A/X/A/ /A/Z_H/A/I/K/K/U_I/M/ /A/V/A_E_H/R/U/R_D/A/I/Y/A/ /A_E_H/L/U/V/A_E_H/L/A/X/A/T_H/T_H/I/N/ /A_A/N_G/K/I/L/A/ /M/E_E/L/A/D_D/I/X/A_A/R/I/ /SIL
Segment_2277|SIL/ /A/V/A_E_H/R/I/R_D/A/M/ /O_O/R/ /A/D_D/I/S/A_E_H/Y/A/M/A_A/N/A/ /M/E_E/M/B/A/T_T/T_T/A/ /M/A_A/R_R/U/D_D/A_E_H/L/A_I/ /M/U/D_D/A_E_H/L/I/L/ /K/A/N_N/D/A/V/A_E_H/R/K/A/L_L/I/L/ /O/R/U/V/A_E_H/R/ /SIL|SIL/ /A/V/A_E_H/R/I/R_D/A/M/ /O_O/R/ /A/D_D/I/S/A_E_H/Y/A/M/A_A/N/A/ /M/E_E/M/B/A/T_T/T_T/A/ /M/A_A/R_R/U/D_D/A_E_H/L/A_I/ /M/U/D_D/A_E_H/L/I/L/ /K/A/N_N/D/A/V/A_E_H/R/K/A/L_L/I/L/ /O/R/U/V/A_E_H/R/ /SIL
Segment_2278|SIL/ /A/I/Y/A_A/ /N/I_I/N_G/G/A/L_L/ /V/A_E_H/R/U/T_H/T_H/A/M/A_A/X/A/T_H/ /T_H/E/N/B/A/R_D/U_I/X/I/R_R/I_I/R/K/A/ɭ/ /E/N/N/A/ /S/A/N_G/G/A/R_D/A/M/ /SIL|SIL/ /A/I/Y/A_A/ /N/I_I/N_G/G/A/L_L/ /V/A_E_H/R/U/T_H/T_H/A/M/A_A/X/A/T_H/ /T_H/E/N/B/A/R_D/U_I/X/I/R_R/I_I/R/K/A/ɭ/ /E/N/N/A/ /S/A/N_G/G/A/R_D/A/M/ /SIL
Segment_2279|SIL/ /O/R/U/ /N/A_A/L_L/ /K/A_A/L/A/I/ /L/A_A/H/U_I/R/I/ /M/A/X/A_A/S/A_E_H/Y/A_E_H/R/ /T_H/A_E_H/N/ /E/D_Z/A/M/A_A/N/A_E_H/R/A_I/ /N/O_O/K/K/I/ /A_E_H/N/U/D_D/A_A/F/A/T_H/T_H/U/R_D/A_E_H/N/ /V/I/S/A_A/R/I/T_H/T_H/A_A/R/ /SIL|SIL/ /O/R/U/ /N/A_A/L_L/ /K/A_A/L/A/I/ /L/A_A/H/U_I/R/I/ /M/A/X/A_A/S/A_E_H/Y/A_E_H/R/ /T_H/A_E_H/N/ /E/D_Z/A/M/A_A/N/A_E_H/R/A_I/ /N/O_O/K/K/I/ /A_E_H/N/U/D_D/A_A/F/A/T_H/T_H/U/R_D/A_E_H/N/ /V/I/S/A_A/R/I/T_H/T_H/A_A/R/ /SIL
Segment_2280|SIL/ /I/N_G/K/I/L/A_A/N_D/D_H/I/L/ /E/N/ /M/A_E_H/N/A/I/V/I/ /M/I/X/A/V/U_I/M/ /N_D/O_O/Y/U/T_R/R/U_I/R/U/K/K/I/R_R/A_A/ɭ/ /A/N/T_R/A/K/ /K/A/V/A_E_H/L/A_I/Y/I/N/A_A/L/ /N/A_A/N/ /A_E_H/L/A_I/K/K/A/Z_H/I/K/K/A/P/P/A/R_D/U_I/X/I/R_R/E_E/N/ /SIL|SIL/ /I/N_G/K/I/L/A_A/N_D/D_H/I/L/ /E/N/ /M/A_E_H/N/A/I/V/I/ /M/I/X/A/V/U_I/M/ /N_D/O_O/Y/U/T_R/R/U_I/R/U/K/K/I/R_R/A_A/ɭ/ /A/N/T_R/A/K/ /K/A/V/A_E_H/L/A_I/Y/I/N/A_A/L/ /N/A_A/N/ /A_E_H/L/A_I/K/K/A/Z_H/I/K/K/A/P/P/A/R_D/U_I/X/I/R_R/E_E/N/ /SIL
Segment_2281|SIL/ /N/A_A/N/ /A/V/A_E_H/R/A_I/P/P/A/T_R/R/I/ /U/N_G/G/A/L_L/U/K/K/U_I/ /S/E/Y/T_H/I/ /K/O/N_N/D/U/ /V/A_E_H/R/U/X/I/R_R/E_E/N/ /SIL|SIL/ /N/A_A/N/ /A/V/A_E_H/R/A_I/P/P/A/T_R/R/I/ /U/N_G/G/A/L_L/U/K/K/U_I/ /S/E/Y/T_H/I/ /K/O/N_N/D/U/ /V/A_E_H/R/U/X/I/R_R/E_E/N/ /SIL
Segment_2282|SIL/ /L/A_A/H/U_I/R/I/ /M/A/X/A_A/S/A_E_H/Y/A_E_H/R/ /A/V/V/A/R_R/A_I/Y/A_I/ /V/I/T_T/T_T/U/T_H/ /T_H/A_E_H/N/I/M/A_I/Y/A_A/N/A/ /O_O/R/ /I/R_D/A/T_H/T_H/A/I/ /N/A_A/R_D/I/ /S/I/R_R/I/D_D/U/ /N/E_E/R/A/M/ /A/M/A_E_H/R/N_D/D_H/U_I/R/U/N_D/D_H/A_A/R/ /SIL|SIL/ /L/A_A/H/U_I/R/I/ /M/A/X/A_A/S/A_E_H/Y/A_E_H/R/ /A/V/V/A/R_R/A_I/Y/A_I/ /V/I/T_T/T_T/U/T_H/ /T_H/A_E_H/N/I/M/A_I/Y/A_A/N/A/ /O_O/R/ /I/R_D/A/T_H/T_H/A/I/ /N/A_A/R_D/I/ /S/I/R_R/I/D_D/U/ /N/E_E/R/A/M/ /A/M/A_E_H/R/N_D/D_H/U_I/R/U/N_D/D_H/A_A/R/ /SIL
Segment_2283|SIL/ /A/V/A_E_H/R/ /T_H/U_I/R/U/M/B/I/Y/A/D_D/U/M/ /A_A/R_R/U/D_D/A_E_H/L/U/R_D/A_E_H/N/ /M/U/R_R/U/V/A_E_H/L/I/T_H/T_H/A_A/R/ /SIL|SIL/ /A/V/A_E_H/R/ /T_H/U_I/R/U/M/B/I/Y/A/D_D/U/M/ /A_A/R_R/U/D_D/A_E_H/L/U/R_D/A_E_H/N/ /M/U/R_R/U/V/A_E_H/L/I/T_H/T_H/A_A/R/ /SIL
Segment_2285|SIL/ /T_H/A/R_R/C_H/A/M/A_E_H/Y/A/M/ /A/V/A_E_H/R/ /U/N_G/G/A/L_L/U/K/K/U_I/K/ /K/A/R_D/I/D_D/A/M/ /E/Z_H/U/D_D/I/K/ /K/O/N_N/D/U_I/R/U/K/K/I/R_R/A_A/R/ /SIL|SIL/ /T_H/A/R_R/C_H/A/M/A_E_H/Y/A/M/ /A/V/A_E_H/R/ /U/N_G/G/A/L_L/U/K/K/U_I/K/ /K/A/R_D/I/D_D/A/M/ /E/Z_H/U/D_D/I/K/ /K/O/N_N/D/U_I/R/U/K/K/I/R_R/A_A/R/ /SIL
Segment_2286|SIL/ /E/L/L/A_A/M/A/R_R/I/N_D/D_H/A/ /A/N/T_R/A/ /Y/O_O/X/I/ /A/K/K/A/R_D/I/D_D/A/T_H/T_H/I/N/ /S/I/L/A/ /P/A_A/X/A/N_G/G/A/L_L/A_I/K/ /K/U_U/R_R/I/N/A_A/R/ /SIL|SIL/ /E/L/L/A_A/M/A/R_R/I/N_D/D_H/A/ /A/N/T_R/A/ /Y/O_O/X/I/ /A/K/K/A/R_D/I/D_D/A/T_H/T_H/I/N/ /S/I/L/A/ /P/A_A/X/A/N_G/G/A/L_L/A_I/K/ /K/U_U/R_R/I/N/A_A/R/ /SIL
Segment_2287|SIL/ /P/A_E_H/R/A/V/A/S/A/ /P/A_A/F/U_I/ /N/I_I/R/ /S/A_A/D_D/A_A/R/A/N_N/A/ /M/A_E_H/N/I/D_D/A_E_H/R/I/L/L/A_I/ /E/N/B/A/D_D/U/ /E/N/A/K/K/U_I/ /E_E/R_R/K/A_E_H/N/A/V/E_E/ /T_H/E/R/I/Y/U/M/ /SIL|SIL/ /P/A_E_H/R/A/V/A/S/A/ /P/A_A/F/U_I/ /N/I_I/R/ /S/A_A/D_D/A_A/R/A/N_N/A/ /M/A_E_H/N/I/D_D/A_E_H/R/I/L/L/A_I/ /E/N/B/A/D_D/U/ /E/N/A/K/K/U_I/ /E_E/R_R/K/A_E_H/N/A/V/E_E/ /T_H/E/R/I/Y/U/M/ /SIL
Segment_2288|SIL/ /A_A/Y/I/N/U/M/ /N/I_I/R/ /N/I/N/A/I/T_H/T_H/A/ /M/A_A/T_H/T_H/U_I/R/A/T_H/T_H/I/L/ /K/A_A/L/A/M/ /I/R_D/A/M/ /I/V/A/T_R/R/A_I/K/ /K/A/R_D/A/K/K/A/ /M/U/R_D/I/Y/U/M/ /E/N/B/A/D_D/A/I/ /E/N/N/A_A/L/ /N/A/M/B/A/ /M/U/R_D/I/Y/A/V/I/L/L/A_I/Y/E_E/ /SIL|SIL/ /A_A/Y/I/N/U/M/ /N/I_I/R/ /N/I/N/A/I/T_H/T_H/A/ /M/A_A/T_H/T_H/U_I/R/A/T_H/T_H/I/L/ /K/A_A/L/A/M/ /I/R_D/A/M/ /I/V/A/T_R/R/A_I/K/ /K/A/R_D/A/K/K/A/ /M/U/R_D/I/Y/U/M/ /E/N/B/A/D_D/A/I/ /E/N/N/A_A/L/ /N/A/M/B/A/ /M/U/R_D/I/Y/A/V/I/L/L/A_I/Y/E_E/ /SIL
Segment_2289|SIL/ /V/A_A/K/K/U_I/R_R/U/D_D/I/ /A/L_L/I/K/K/A/P/P/A/T_T/T_T/A/ /A/K/K/A/R_D/I/D_D/A/M/ /K/A/R_D/A/I/S/I/Y/I/L/ /V/A_E_H/N/D_H/A/D_D/U/ /SIL|SIL/ /V/A_A/K/K/U_I/R_R/U/D_D/I/ /A/L_L/I/K/K/A/P/P/A/T_T/T_T/A/ /A/K/K/A/R_D/I/D_D/A/M/ /K/A/R_D/A/I/S/I/Y/I/L/ /V/A_E_H/N/D_H/A/D_D/U/ /SIL
Segment_2290|SIL/ /M/I/X/U/N/D_H/A/ /T_H/I/X/A_I/P/P/I/L/A_A/Z_H/N_D/D_H/A/ /A/N/T_R/A/ /M/E_E/L/A/D_D/I/X/A_A/R/I/ /SIL|SIL/ /M/I/X/U/N/D_H/A/ /T_H/I/X/A_I/P/P/I/L/A_A/Z_H/N_D/D_H/A/ /A/N/T_R/A/ /M/E_E/L/A/D_D/I/X/A_A/R/I/ /SIL
Segment_2291|SIL/ /A/N/T_R/A/K/ /K/A/R_D/I/D_D/A/T_H/T_H/I/L/ /A/V/A_E_H/R/A/D_D/U/ /M/A_E_H/N/A/I/V/I/Y/I/N/ /K/U_I/N_N/A/M/A/R_D/A_I/N_D/D_H/U/V/A_E_H/R/U/M/ /N_D/A/R_R/C_H/E/Y/T_H/I/ /M/A/T_T/T_T/U/M/A_E_H/N/D_H/R/I/ /SIL|SIL/ /A/N/T_R/A/K/ /K/A/R_D/I/D_D/A/T_H/T_H/I/L/ /A/V/A_E_H/R/A/D_D/U/ /M/A_E_H/N/A/I/V/I/Y/I/N/ /K/U_I/N_N/A/M/A/R_D/A_I/N_D/D_H/U/V/A_E_H/R/U/M/ /N_D/A/R_R/C_H/E/Y/T_H/I/ /M/A/T_T/T_T/U/M/A_E_H/N/D_H/R/I/ /SIL
Segment_2292|SIL/ /P/A_E_H/L/A/ /V/A_A/R/A/N_G/G/A/L_L/U/K/K/U_I/ /M/U/N/N/A_E_H/R/ /A/P/P/E/R/I/Y/A/ /M/A/X/A_A/N/ /K/U_U/R_R/I/Y/U_I/R/U/N_D/D_H/A/ /SIL|SIL/ /P/A_E_H/L/A/ /V/A_A/R/A/N_G/G/A/L_L/U/K/K/U_I/ /M/U/N/N/A_E_H/R/ /A/P/P/E/R/I/Y/A/ /M/A/X/A_A/N/ /K/U_U/R_R/I/Y/U_I/R/U/N_D/D_H/A/ /SIL
Segment_2293|SIL/ /A/D_D/E_E/ /S/O/T_R/R/O/R_D/A_E_H/R/K/A/L_L/U/M/ /I/R_D/A/M/ /P/E/T_R/R/U_I/R/U/N_D/D_H/A/D_D/A_I/K/ /K/A/N_N/D/A_A/R/ /SIL|SIL/ /A/D_D/E_E/ /S/O/T_R/R/O/R_D/A_E_H/R/K/A/L_L/U/M/ /I/R_D/A/M/ /P/E/T_R/R/U_I/R/U/N_D/D_H/A/D_D/A_I/K/ /K/A/N_N/D/A_A/R/ /SIL
Segment_2294|SIL/ /S/I/L/A/ /M/A_A/D_D/A/N_G/G/A/L_L/ /K/A/Z_H/I/T_H/T_H/U/ /A/V/A_E_H/R/A/D_D/U/ /M/A_E_H/N/A/I/V/I/ /I/N_D/D_H/I/Y/A_A/V/I/R_R/K/U_I/ /V/A_E_H/N_D/D_H/A_A/ɭ/ /SIL|SIL/ /S/I/L/A/ /M/A_A/D_D/A/N_G/G/A/L_L/ /K/A/Z_H/I/T_H/T_H/U/ /A/V/A_E_H/R/A/D_D/U/ /M/A_E_H/N/A/I/V/I/ /I/N_D/D_H/I/Y/A_A/V/I/R_R/K/U_I/ /V/A_E_H/N_D/D_H/A_A/ɭ/ /SIL
Segment_2295|SIL/ /L/A_A/H/U_I/R/I/ /M/A/X/A_A/S/A_E_H/Y/A_E_H/R/A_I/K/ /K/A/N_N/D/A/D_D/U/M/ /A/V/A_E_H/R/A/I/ /P/A_E_H/Y/A/F/A/K/T_H/I/Y/U/R_D/A_E_H/N/ /U/T_R/T_R/U/ /N_D/O_O/K/K/I/N/A_A/ɭ/ /SIL|SIL/ /L/A_A/H/U_I/R/I/ /M/A/X/A_A/S/A_E_H/Y/A_E_H/R/A_I/K/ /K/A/N_N/D/A/D_D/U/M/ /A/V/A_E_H/R/A/I/ /P/A_E_H/Y/A/F/A/K/T_H/I/Y/U/R_D/A_E_H/N/ /U/T_R/T_R/U/ /N_D/O_O/K/K/I/N/A_A/ɭ/ /SIL
Segment_2296|SIL/ /A/I/Y/A_A/ /O/R/U/ /M/A/X/I/M/A/I/ /P/O/R/U/N/D_H/I/Y/A/ /O/L_L/I/V/A/T_T/T_T/A/T_H/T_H/I/N/ /M/A/T_H/T_H/I/Y/I/L/ /N/A_A/N/ /U/N_G/G/A/L_L/ /U/R/U/V/A/T_H/T_H/A_I/ /SIL|SIL/ /A/I/Y/A_A/ /O/R/U/ /M/A/X/I/M/A/I/ /P/O/R/U/N/D_H/I/Y/A/ /O/L_L/I/V/A/T_T/T_T/A/T_H/T_H/I/N/ /M/A/T_H/T_H/I/Y/I/L/ /N/A_A/N/ /U/N_G/G/A/L_L/ /U/R/U/V/A/T_H/T_H/A_I/ /SIL
Segment_2297|SIL/ /P/A_E_H/L/A/ /M/A_A/D_D/A/N_G/G/A/L_L/U/K/K/U_I/ /M/U/N/ /L/A/N_N/D/A_E_H/N/ /N_D/A/X/A_E_H/R/I/L/ /N_D/O_O/Y/V/A_A/Y/P/P/A/T_T/T_T/U/ /U_I/R/U/N_D/D_H/A/F/O/Z_H/U/D_D/U/ /E/N/ /P/A/R_D/U_I/K/K/A/I/Y/A_E_H/R/U/X/I/L/ /K/A/N_N/D/E_E/N/ /SIL|SIL/ /P/A_E_H/L/A/ /M/A_A/D_D/A/N_G/G/A/L_L/U/K/K/U_I/ /M/U/N/ /L/A/N_N/D/A_E_H/N/ /N_D/A/X/A_E_H/R/I/L/ /N_D/O_O/Y/V/A_A/Y/P/P/A/T_T/T_T/U/ /U_I/R/U/N_D/D_H/A/F/O/Z_H/U/D_D/U/ /E/N/ /P/A/R_D/U_I/K/K/A/I/Y/A_E_H/R/U/X/I/L/ /K/A/N_N/D/E_E/N/ /SIL
Segment_2298|SIL/ /A/K/K/A/N_N/A/M/E_E/ /N/A_A/N/ /M/U/Z_H/U/M/A/I/Y/A_A/X/A/ /K/U_I/N_N/A/P/P/A/R_D/U_I/T_H/T_H/A/P/P/A/T_T/T_T/E_E/N/ /SIL|SIL/ /A/K/K/A/N_N/A/M/E_E/ /N/A_A/N/ /M/U/Z_H/U/M/A/I/Y/A_A/X/A/ /K/U_I/N_N/A/P/P/A/R_D/U_I/T_H/T_H/A/P/P/A/T_T/T_T/E_E/N/ /SIL
Segment_2299|SIL/ /P/I/R_R/A/X/U/ /S/I_I/K/K/U_I/R/A/M/E_E/ /N/A_A/N/ /I/N_D/D_H/I/Y/A_A/V/I/R_R/K/U_I/ /N/U_I_I/N_N/D/A/ /K/A/R_D/A/R_R/P/A_E_H/Y/A/N_N/A/T_H/T_H/A_I/ /M/E_E/R_R/K/O/ɭ/ɭ/A/ /M/U/R_D/I/N_D/D_H/A/D_D/U/ /E/N/D_H/R_R/U/ /A/V/A/L_L/ /K/U_U/R_R/I/N/A_A/L_L/ /SIL|SIL/ /P/I/R_R/A/X/U/ /S/I_I/K/K/U_I/R/A/M/E_E/ /N/A_A/N/ /I/N_D/D_H/I/Y/A_A/V/I/R_R/K/U_I/ /N/U_I_I/N_N/D/A/ /K/A/R_D/A/R_R/P/A_E_H/Y/A/N_N/A/T_H/T_H/A_I/ /M/E_E/R_R/K/O/ɭ/ɭ/A/ /M/U/R_D/I/N_D/D_H/A/D_D/U/ /E/N/D_H/R_R/U/ /A/V/A/L_L/ /K/U_U/R_R/I/N/A_A/L_L/ /SIL
Segment_2300|SIL/ /A/N/T_R/A/ /T_H/E/Y/V/I_I/X/A/ /K/U_I/R/U/ /O/V/V/O/R/U/ /N/A_A/L_L/U/M/ /SIL|SIL/ /A/N/T_R/A/ /T_H/E/Y/V/I_I/X/A/ /K/U_I/R/U/ /O/V/V/O/R/U/ /N/A_A/L_L/U/M/ /SIL
Segment_2301|SIL/ /O/N/D_H/R_R/U/ /A/L/L/A/D_D/U/ /U_I/R/A/N_N/D/U/ /P/A/K/T_H/A_E_H/R/K/A/L_L/U/K/K/U_I/K/ /K/U_I/R/I/Y/A_A/ /Y/O_O/X/A/T_H/T_H/A/I/ /U/F/A/D_D/E_E/S/I/T_H/ /T_H/A_E_H/R/U/L_L/I/N/A_A/R/ /SIL|SIL/ /O/N/D_H/R_R/U/ /A/L/L/A/D_D/U/ /U_I/R/A/N_N/D/U/ /P/A/K/T_H/A_E_H/R/K/A/L_L/U/K/K/U_I/K/ /K/U_I/R/I/Y/A_A/ /Y/O_O/X/A/T_H/T_H/A/I/ /U/F/A/D_D/E_E/S/I/T_H/ /T_H/A_E_H/R/U/L_L/I/N/A_A/R/ /SIL
Segment_2302|SIL/ /I/N/D_H/A/ /A_A/N/M/I_I/X/A/K/ /K/A/R_D/A/M/A_I/X/A/ɭ/ /A/V/A_E_H/R/U/R_D/A/I/Y/A/ /A_E_H/L/U/V/A_E_H/L/A/X/A/P/ /P/O/R_R/U/P/P/U_I/X/A/ɭ/ /M/A/T_R/T_R/U/M/ /K/U_I/R_D/U_I/M/B/A/ /V/A_A/Z_H/K/K/A/I/ /I/V/A_I/X/A/L_L/U/R_D/A_E_H/N/ /K/U_U/R_D/A/ /SIL|SIL/ /I/N/D_H/A/ /A_A/N/M/I_I/X/A/K/ /K/A/R_D/A/M/A_I/X/A/ɭ/ /A/V/A_E_H/R/U/R_D/A/I/Y/A/ /A_E_H/L/U/V/A_E_H/L/A/X/A/P/ /P/O/R_R/U/P/P/U_I/X/A/ɭ/ /M/A/T_R/T_R/U/M/ /K/U_I/R_D/U_I/M/B/A/ /V/A_A/Z_H/K/K/A/I/ /I/V/A_I/X/A/L_L/U/R_D/A_E_H/N/ /K/U_U/R_D/A/ /SIL
Segment_2303|SIL/ /I/P/P/E/R/I/Y/A/ /M/A/X/A_A/N/ /K/A_E_H/L/V/I/Y/I/L/ /U/R_R/C_H/A_A/X/A/M/A_A/N/A/ /A_A/R/V/A/M/ /K/O/N_N/D/A_A/R/ /SIL|SIL/ /I/P/P/E/R/I/Y/A/ /M/A/X/A_A/N/ /K/A_E_H/L/V/I/Y/I/L/ /U/R_R/C_H/A_A/X/A/M/A_A/N/A/ /A_A/R/V/A/M/ /K/O/N_N/D/A_A/R/ /SIL
Segment_2304|SIL/ /A/V/A_E_H/R/ /P/A_E_H/L/A/ /P/A/R_D/I/K/K/U_I/M/ /K/U_I/Z_H/U/K/K/A/L_L/A_I/ /E_E/R_R/P/A/R_D/U_I/T_H/T_H/I/N/A_A/R/ /SIL|SIL/ /A/V/A_E_H/R/ /P/A_E_H/L/A/ /P/A/R_D/I/K/K/U_I/M/ /K/U_I/Z_H/U/K/K/A/L_L/A_I/ /E_E/R_R/P/A/R_D/U_I/T_H/T_H/I/N/A_A/R/ /SIL
Segment_2305|SIL/ /M/E_E/L/U/M/ /K/A_A/S/I/Y/I/L/ /P/E/N_G/G/A_A/L/I/R_D/O_O/L/A_A/ /E/N/D_H/R_R/A/ /P/A/X/U/D_D/I/Y/I/L/U_I/R/U/N_D/D_H/A/ /SIL|SIL/ /M/E_E/L/U/M/ /K/A_A/S/I/Y/I/L/ /P/E/N_G/G/A_A/L/I/R_D/O_O/L/A_A/ /E/N/D_H/R_R/A/ /P/A/X/U/D_D/I/Y/I/L/U_I/R/U/N_D/D_H/A/ /SIL
Segment_2306|SIL/ /O/R/U/ /P/E/R/I/Y/A/ /U/Y/A_E_H/R/N/I/L/A/I/P/ /P/A/ɭ/ɭ/I/Y/I/N/ /V/A/L_L/A_E_H/R/C_H/C_H/I/Y/I/L/ /M/U/K/K/I/Y/A/ /P/A/N_G/G/U/ /V/A/X/I/T_H/T_H/A_A/R/ /SIL|SIL/ /O/R/U/ /P/E/R/I/Y/A/ /U/Y/A_E_H/R/N/I/L/A/I/P/ /P/A/ɭ/ɭ/I/Y/I/N/ /V/A/L_L/A_E_H/R/C_H/C_H/I/Y/I/L/ /M/U/K/K/I/Y/A/ /P/A/N_G/G/U/ /V/A/X/I/T_H/T_H/A_A/R/ /SIL
Segment_2307|SIL/ /A/V/A_E_H/R/A/D_D/U/ /K/I_I/D_D/A/I/ /S/A/M/M/E_E_X/L_L/A_E_H/N/A/M/ /E/N/D_H/R_R/U/ /A/Z_H/A_I/K/K/A/P/P/A/T_T/T_T/A/ /V/A_A/R/A_A/N_D/D_H/U_I/R/A/K/ /K/U_U/T_T/T_T/A/N_G/G/A/L_L/I/L/ /SIL|SIL/ /A/V/A_E_H/R/A/D_D/U/ /K/I_I/D_D/A/I/ /S/A/M/M/E_E_X/L_L/A_E_H/N/A/M/ /E/N/D_H/R_R/U/ /A/Z_H/A_I/K/K/A/P/P/A/T_T/T_T/A/ /V/A_A/R/A_A/N_D/D_H/U_I/R/A/K/ /K/U_U/T_T/T_T/A/N_G/G/A/L_L/I/L/ /SIL
Segment_2308|SIL/ /A/K/ /K/U_I/R/U/ /A_A/V/A_E_H/L/U/R_D/A_E_H/N/ /U/N_N/M/A_I/Y/A_I/T_H/ /T_H/E_E/R_D/U_I/M/ /P/A_E_H/L/A_E_H/R/U/K/K/U_I/C_H/ /S/A/M/A_E_H/Y/A_E_H/N_D/U_U/L/K/A/L_L/A_I/ /V/U_I/L_L/A/K/K/I/K/ /K/U_U/R_R/I/N/A_A/R/ /SIL|SIL/ /A/K/ /K/U_I/R/U/ /A_A/V/A_E_H/L/U/R_D/A_E_H/N/ /U/N_N/M/A_I/Y/A_I/T_H/ /T_H/E_E/R_D/U_I/M/ /P/A_E_H/L/A_E_H/R/U/K/K/U_I/C_H/ /S/A/M/A_E_H/Y/A_E_H/N_D/U_U/L/K/A/L_L/A_I/ /V/U_I/L_L/A/K/K/I/K/ /K/U_U/R_R/I/N/A_A/R/ /SIL
Segment_2309|SIL/ /I/M/M/A_A/D_D/U_I/R/I/Y/A_A/N/A/ /P/A_E_H/L/A/V/I/D_D/A/ /K/A_A/R/I/Y/A/N_G/G/A/L_L/I/N/ /M/U_U/L/A/M/ /SIL|SIL/ /I/M/M/A_A/D_D/U_I/R/I/Y/A_A/N/A/ /P/A_E_H/L/A/V/I/D_D/A/ /K/A_A/R/I/Y/A/N_G/G/A/L_L/I/N/ /M/U_U/L/A/M/ /SIL
Segment_2310|SIL/ /L/A_A/H/U_I/R/I/ /M/A/X/A_A/S/A_E_H/Y/A_E_H/R/ /O/R/U/ /P/O/D_D/U/V/A_A/N/A/ /S/A/V/A_A/L/U/K/K/U_I/P/ /P/A/D_D/I/L/ /K/U_U/R_R/A/ /M/U/N/A_I/N_D/D_H/A_A/R/ /SIL|SIL/ /L/A_A/H/U_I/R/I/ /M/A/X/A_A/S/A_E_H/Y/A_E_H/R/ /O/R/U/ /P/O/D_D/U/V/A_A/N/A/ /S/A/V/A_A/L/U/K/K/U_I/P/ /P/A/D_D/I/L/ /K/U_U/R_R/A/ /M/U/N/A_I/N_D/D_H/A_A/R/ /SIL
Segment_2311|SIL/ /T_H/A_E_H/N/ /T_H/O/Z_H/I/L/ /M/A/T_R/T_R/U/M/ /S/A/M/U_U/X/A/K/ /K/A/R_D/A/M/A_I/X/A/L_L/A_I/C_H/ /S/E/Y/T_H/U/ /M/U/R_D/I/T_H/T_H/A/ /P/I/R_R/A/X/U/ /SIL|SIL/ /T_H/A_E_H/N/ /T_H/O/Z_H/I/L/ /M/A/T_R/T_R/U/M/ /S/A/M/U_U/X/A/K/ /K/A/R_D/A/M/A_I/X/A/L_L/A_I/C_H/ /S/E/Y/T_H/U/ /M/U/R_D/I/T_H/T_H/A/ /P/I/R_R/A/X/U/ /SIL
